tool,depth,specie,sequencing_id,mrd,batch,precision,recall,f1score
NanoMGT,120,campylobacter_jejuni,SRR27638397,0.02,5,0.6771300448430493,0.7864583333333334,0.7277108433734939
NanoMGT,120,campylobacter_jejuni,SRR27638397,0.02,6,0.676595744680851,0.828125,0.7447306791569087
NanoMGT,120,campylobacter_jejuni,SRR27638397,0.02,7,0.7054263565891473,0.9479166666666666,0.808888888888889
NanoMGT,120,campylobacter_jejuni,SRR27638397,0.02,8,0.6906474820143885,1.0,0.8170212765957446
NanoMGT,120,campylobacter_jejuni,SRR27638397,0.02,9,0.7113821138211383,0.9114583333333334,0.7990867579908676
NanoMGT,120,campylobacter_jejuni,SRR27638397,0.02,10,0.6881720430107527,1.0,0.8152866242038217
NanoMGT,170,campylobacter_jejuni,SRR27638397,0.02,1,0.3548387096774194,0.171875,0.23157894736842105
NanoMGT,170,campylobacter_jejuni,SRR27638397,0.02,2,0.5564516129032258,0.359375,0.43670886075949367
NanoMGT,170,campylobacter_jejuni,SRR27638397,0.02,3,0.6802325581395349,0.609375,0.6428571428571429
NanoMGT,170,campylobacter_jejuni,SRR27638397,0.02,4,0.7142857142857143,0.703125,0.7086614173228346
NanoMGT,170,campylobacter_jejuni,SRR27638397,0.02,5,0.7533632286995515,0.875,0.8096385542168674
NanoMGT,170,campylobacter_jejuni,SRR27638397,0.02,6,0.7489177489177489,0.9010416666666666,0.817966903073286
NanoMGT,170,campylobacter_jejuni,SRR27638397,0.02,7,0.759656652360515,0.921875,0.8329411764705883
NanoMGT,170,campylobacter_jejuni,SRR27638397,0.02,8,0.757085020242915,0.9739583333333334,0.8519362186788155
NanoMGT,170,campylobacter_jejuni,SRR27638397,0.02,9,0.764,0.9947916666666666,0.8642533936651584
NanoMGT,170,campylobacter_jejuni,SRR27638397,0.02,10,0.7764227642276422,0.9947916666666666,0.8721461187214612
NanoMGT,170,ecoli,ERR12533301,0.02,1,0.10606060606060606,0.17073170731707318,0.13084112149532712
NanoMGT,170,ecoli,ERR12533301,0.02,2,0.25925925925925924,0.5121951219512195,0.3442622950819672
NanoMGT,170,ecoli,ERR12533301,0.02,3,0.3707865168539326,0.8048780487804879,0.5076923076923078
NanoMGT,170,ecoli,ERR12533301,0.02,4,0.42391304347826086,0.9512195121951219,0.5864661654135338
NanoMGT,170,ecoli,ERR12533301,0.02,5,0.4020618556701031,0.9512195121951219,0.5652173913043479
NanoMGT,170,ecoli,ERR12533301,0.02,6,0.41935483870967744,0.9512195121951219,0.582089552238806
NanoMGT,170,ecoli,ERR12533301,0.02,7,0.41935483870967744,0.9512195121951219,0.582089552238806
NanoMGT,170,ecoli,ERR12533301,0.02,8,0.42391304347826086,0.9512195121951219,0.5864661654135338
NanoMGT,170,ecoli,ERR12533301,0.02,9,0.42391304347826086,0.9512195121951219,0.5864661654135338
NanoMGT,170,ecoli,ERR12533301,0.02,10,0.4148936170212766,0.9512195121951219,0.5777777777777778
NanoMGT,220,klebsiella_pneumoniae,SRR27348733,0.02,1,0.5,0.06666666666666667,0.11764705882352941
NanoMGT,220,klebsiella_pneumoniae,SRR27348733,0.02,2,0.6666666666666666,0.13333333333333333,0.2222222222222222
NanoMGT,220,klebsiella_pneumoniae,SRR27348733,0.02,3,0.8,0.26666666666666666,0.4
NanoMGT,220,klebsiella_pneumoniae,SRR27348733,0.02,4,0.8571428571428571,0.4,0.5454545454545455
NanoMGT,220,klebsiella_pneumoniae,SRR27348733,0.02,5,0.9,0.6,0.7200000000000001
NanoMGT,220,klebsiella_pneumoniae,SRR27348733,0.02,6,0.9166666666666666,0.7333333333333333,0.8148148148148148
NanoMGT,220,klebsiella_pneumoniae,SRR27348733,0.02,7,0.9166666666666666,0.7333333333333333,0.8148148148148148
NanoMGT,220,klebsiella_pneumoniae,SRR27348733,0.02,8,0.9230769230769231,0.8,0.8571428571428571
NanoMGT,220,klebsiella_pneumoniae,SRR27348733,0.02,9,0.9285714285714286,0.8666666666666667,0.896551724137931
NanoMGT,220,klebsiella_pneumoniae,SRR27348733,0.02,10,0.9285714285714286,0.8666666666666667,0.896551724137931
NanoMGT,220,salmonella_enterica,SRR28399428,0.02,1,0.017857142857142856,0.022222222222222223,0.019801980198019802
NanoMGT,220,salmonella_enterica,SRR28399428,0.02,2,0.1016949152542373,0.13333333333333333,0.11538461538461539
NanoMGT,220,salmonella_enterica,SRR28399428,0.02,3,0.22058823529411764,0.3333333333333333,0.2654867256637168
NanoMGT,220,salmonella_enterica,SRR28399428,0.02,4,0.2714285714285714,0.4222222222222222,0.33043478260869563
NanoMGT,220,salmonella_enterica,SRR28399428,0.02,5,0.3246753246753247,0.5555555555555556,0.4098360655737705
NanoMGT,220,salmonella_enterica,SRR28399428,0.02,6,0.38961038961038963,0.6666666666666666,0.4918032786885245
NanoMGT,220,salmonella_enterica,SRR28399428,0.02,7,0.4177215189873418,0.7333333333333333,0.5322580645161289
NanoMGT,220,salmonella_enterica,SRR28399428,0.02,8,0.42168674698795183,0.7777777777777778,0.546875
NanoMGT,220,salmonella_enterica,SRR28399428,0.02,9,0.4367816091954023,0.8444444444444444,0.5757575757575758
NanoMGT,220,salmonella_enterica,SRR28399428,0.02,10,0.45054945054945056,0.9111111111111111,0.6029411764705882
NanoMGT,120,campylobacter_jejuni,SRR27710526,0.02,1,0.09565217391304348,0.057291666666666664,0.07166123778501629
NanoMGT,120,campylobacter_jejuni,SRR27710526,0.02,2,0.27205882352941174,0.19270833333333334,0.225609756097561
NanoMGT,120,campylobacter_jejuni,SRR27710526,0.02,3,0.4235294117647059,0.375,0.3977900552486187
NanoMGT,120,campylobacter_jejuni,SRR27710526,0.02,4,0.45901639344262296,0.4375,0.44799999999999995
NanoMGT,120,campylobacter_jejuni,SRR27710526,0.02,5,0.5311004784688995,0.578125,0.5536159600997507
NanoMGT,120,campylobacter_jejuni,SRR27710526,0.02,6,0.6042553191489362,0.7395833333333334,0.6651053864168619
NanoMGT,120,campylobacter_jejuni,SRR27710526,0.02,7,0.6235294117647059,0.828125,0.7114093959731543
NanoMGT,120,campylobacter_jejuni,SRR27710526,0.02,8,0.6490566037735849,0.8958333333333334,0.7527352297592999
NanoMGT,120,campylobacter_jejuni,SRR27710526,0.02,9,0.6496350364963503,0.9270833333333334,0.7639484978540773
NanoMGT,120,campylobacter_jejuni,SRR27710526,0.02,10,0.6619217081850534,0.96875,0.7864693446088795
NanoMGT,220,ecoli,ERR12533301,0.02,1,0.15217391304347827,0.17073170731707318,0.16091954022988506
NanoMGT,220,ecoli,ERR12533301,0.02,2,0.32727272727272727,0.43902439024390244,0.37499999999999994
NanoMGT,220,ecoli,ERR12533301,0.02,3,0.45714285714285713,0.7804878048780488,0.5765765765765766
NanoMGT,220,ecoli,ERR12533301,0.02,4,0.47368421052631576,0.8780487804878049,0.6153846153846154
NanoMGT,220,ecoli,ERR12533301,0.02,5,0.5,0.9512195121951219,0.6554621848739496
NanoMGT,220,ecoli,ERR12533301,0.02,6,0.52,0.9512195121951219,0.6724137931034483
NanoMGT,220,ecoli,ERR12533301,0.02,7,0.5652173913043478,0.9512195121951219,0.7090909090909091
NanoMGT,220,ecoli,ERR12533301,0.02,8,0.5571428571428572,0.9512195121951219,0.7027027027027027
NanoMGT,220,ecoli,ERR12533301,0.02,9,0.5492957746478874,0.9512195121951219,0.6964285714285714
NanoMGT,220,ecoli,ERR12533301,0.02,10,0.5652173913043478,0.9512195121951219,0.7090909090909091
NanoMGT,170,salmonella_enterica,SRR27136088,0.02,1,0.05063291139240506,0.08888888888888889,0.06451612903225806
NanoMGT,170,salmonella_enterica,SRR27136088,0.02,2,0.20652173913043478,0.4222222222222222,0.2773722627737227
NanoMGT,170,salmonella_enterica,SRR27136088,0.02,3,0.29411764705882354,0.6666666666666666,0.40816326530612246
NanoMGT,170,salmonella_enterica,SRR27136088,0.02,4,0.3274336283185841,0.8222222222222222,0.46835443037974683
NanoMGT,170,salmonella_enterica,SRR27136088,0.02,5,0.3391304347826087,0.8666666666666667,0.48749999999999993
NanoMGT,170,salmonella_enterica,SRR27136088,0.02,6,0.3418803418803419,0.8888888888888888,0.49382716049382713
NanoMGT,170,salmonella_enterica,SRR27136088,0.02,7,0.3620689655172414,0.9333333333333333,0.5217391304347826
NanoMGT,170,salmonella_enterica,SRR27136088,0.02,8,0.3387096774193548,0.9333333333333333,0.4970414201183432
NanoMGT,170,salmonella_enterica,SRR27136088,0.02,9,0.3442622950819672,0.9333333333333333,0.5029940119760479
NanoMGT,170,salmonella_enterica,SRR27136088,0.02,10,0.36,1.0,0.5294117647058824
NanoMGT,120,ecoli,SRR26036455,0.02,1,0.02127659574468085,0.024390243902439025,0.022727272727272728
NanoMGT,120,ecoli,SRR26036455,0.02,2,0.12962962962962962,0.17073170731707318,0.14736842105263157
NanoMGT,120,ecoli,SRR26036455,0.02,3,0.2413793103448276,0.34146341463414637,0.2828282828282829
NanoMGT,120,ecoli,SRR26036455,0.02,4,0.3333333333333333,0.5853658536585366,0.42477876106194684
NanoMGT,120,ecoli,SRR26036455,0.02,5,0.375,0.6585365853658537,0.4778761061946902
NanoMGT,120,ecoli,SRR26036455,0.02,6,0.4375,0.8536585365853658,0.578512396694215
NanoMGT,120,ecoli,SRR26036455,0.02,7,0.44047619047619047,0.9024390243902439,0.592
NanoMGT,120,ecoli,SRR26036455,0.02,8,0.4578313253012048,0.926829268292683,0.6129032258064516
NanoMGT,120,ecoli,SRR26036455,0.02,9,0.43333333333333335,0.9512195121951219,0.5954198473282443
NanoMGT,120,ecoli,SRR26036455,0.02,10,0.4642857142857143,0.9512195121951219,0.6239999999999999
NanoMGT,120,salmonella_enterica,SRR27755678,0.02,1,0.21818181818181817,0.26666666666666666,0.23999999999999996
NanoMGT,120,salmonella_enterica,SRR27755678,0.02,2,0.4230769230769231,0.7333333333333333,0.5365853658536585
NanoMGT,120,salmonella_enterica,SRR27755678,0.02,3,0.4523809523809524,0.8444444444444444,0.5891472868217055
NanoMGT,120,salmonella_enterica,SRR27755678,0.02,4,0.47619047619047616,0.8888888888888888,0.6201550387596899
NanoMGT,120,salmonella_enterica,SRR27755678,0.02,5,0.45555555555555555,0.9111111111111111,0.6074074074074074
NanoMGT,120,salmonella_enterica,SRR27755678,0.02,6,0.45918367346938777,1.0,0.6293706293706294
NanoMGT,120,salmonella_enterica,SRR27755678,0.02,7,0.45,1.0,0.6206896551724138
NanoMGT,120,salmonella_enterica,SRR27755678,0.02,8,0.4326923076923077,1.0,0.6040268456375839
NanoMGT,120,salmonella_enterica,SRR27755678,0.02,9,0.41284403669724773,1.0,0.5844155844155845
NanoMGT,120,salmonella_enterica,SRR27755678,0.02,10,0.4090909090909091,1.0,0.5806451612903226
NanoMGT,170,klebsiella_pneumoniae,SRR27348733,0.02,1,0.125,0.06666666666666667,0.08695652173913045
NanoMGT,170,klebsiella_pneumoniae,SRR27348733,0.02,2,0.36363636363636365,0.26666666666666666,0.30769230769230765
NanoMGT,170,klebsiella_pneumoniae,SRR27348733,0.02,3,0.36363636363636365,0.26666666666666666,0.30769230769230765
NanoMGT,170,klebsiella_pneumoniae,SRR27348733,0.02,4,0.46153846153846156,0.4,0.42857142857142855
NanoMGT,170,klebsiella_pneumoniae,SRR27348733,0.02,5,0.6666666666666666,0.6666666666666666,0.6666666666666666
NanoMGT,170,klebsiella_pneumoniae,SRR27348733,0.02,6,0.7222222222222222,0.8666666666666667,0.7878787878787877
NanoMGT,170,klebsiella_pneumoniae,SRR27348733,0.02,7,0.6842105263157895,0.8666666666666667,0.7647058823529413
NanoMGT,170,klebsiella_pneumoniae,SRR27348733,0.02,8,0.7,0.9333333333333333,0.8
NanoMGT,170,klebsiella_pneumoniae,SRR27348733,0.02,9,0.7368421052631579,0.9333333333333333,0.8235294117647058
NanoMGT,170,klebsiella_pneumoniae,SRR27348733,0.02,10,0.7777777777777778,0.9333333333333333,0.8484848484848485
NanoMGT,170,salmonella_enterica,SRR28399428,0.02,1,0.02666666666666667,0.044444444444444446,0.03333333333333334
NanoMGT,170,salmonella_enterica,SRR28399428,0.02,2,0.10989010989010989,0.2222222222222222,0.14705882352941174
NanoMGT,170,salmonella_enterica,SRR28399428,0.02,3,0.21782178217821782,0.4888888888888889,0.3013698630136986
NanoMGT,170,salmonella_enterica,SRR28399428,0.02,4,0.2358490566037736,0.5555555555555556,0.3311258278145695
NanoMGT,170,salmonella_enterica,SRR28399428,0.02,5,0.29245283018867924,0.6888888888888889,0.4105960264900662
NanoMGT,170,salmonella_enterica,SRR28399428,0.02,6,0.3125,0.7777777777777778,0.445859872611465
NanoMGT,170,salmonella_enterica,SRR28399428,0.02,7,0.32432432432432434,0.8,0.46153846153846156
NanoMGT,170,salmonella_enterica,SRR28399428,0.02,8,0.358974358974359,0.9333333333333333,0.5185185185185185
NanoMGT,170,salmonella_enterica,SRR28399428,0.02,9,0.3706896551724138,0.9555555555555556,0.5341614906832298
NanoMGT,170,salmonella_enterica,SRR28399428,0.02,10,0.3728813559322034,0.9777777777777777,0.5398773006134969
NanoMGT,220,campylobacter_jejuni,SRR27710526,0.02,1,0.21428571428571427,0.046875,0.07692307692307691
NanoMGT,220,campylobacter_jejuni,SRR27710526,0.02,2,0.49122807017543857,0.14583333333333334,0.2248995983935743
NanoMGT,220,campylobacter_jejuni,SRR27710526,0.02,3,0.5970149253731343,0.20833333333333334,0.3088803088803089
NanoMGT,220,campylobacter_jejuni,SRR27710526,0.02,4,0.6774193548387096,0.328125,0.4421052631578948
NanoMGT,220,campylobacter_jejuni,SRR27710526,0.02,5,0.7704918032786885,0.4895833333333333,0.5987261146496815
NanoMGT,220,campylobacter_jejuni,SRR27710526,0.02,6,0.8148148148148148,0.5729166666666666,0.672782874617737
NanoMGT,220,campylobacter_jejuni,SRR27710526,0.02,7,0.8375,0.6979166666666666,0.7613636363636364
NanoMGT,220,campylobacter_jejuni,SRR27710526,0.02,8,0.8556149732620321,0.8333333333333334,0.8443271767810027
NanoMGT,220,campylobacter_jejuni,SRR27710526,0.02,9,0.8484848484848485,0.875,0.8615384615384615
NanoMGT,220,campylobacter_jejuni,SRR27710526,0.02,10,0.8599033816425121,0.9270833333333334,0.8922305764411028
NanoMGT,170,klebsiella_pneumoniae,ERR8958737,0.02,1,0.16666666666666666,0.2,0.1818181818181818
NanoMGT,170,klebsiella_pneumoniae,ERR8958737,0.02,2,0.25,0.3333333333333333,0.28571428571428575
NanoMGT,170,klebsiella_pneumoniae,ERR8958737,0.02,3,0.25,0.3333333333333333,0.28571428571428575
NanoMGT,170,klebsiella_pneumoniae,ERR8958737,0.02,4,0.3333333333333333,0.4666666666666667,0.3888888888888889
NanoMGT,170,klebsiella_pneumoniae,ERR8958737,0.02,5,0.4090909090909091,0.6,0.4864864864864865
NanoMGT,170,klebsiella_pneumoniae,ERR8958737,0.02,6,0.44,0.7333333333333333,0.5499999999999999
NanoMGT,170,klebsiella_pneumoniae,ERR8958737,0.02,7,0.48,0.8,0.6
NanoMGT,170,klebsiella_pneumoniae,ERR8958737,0.02,8,0.5,0.8666666666666667,0.6341463414634146
NanoMGT,170,klebsiella_pneumoniae,ERR8958737,0.02,9,0.5,0.8666666666666667,0.6341463414634146
NanoMGT,170,klebsiella_pneumoniae,ERR8958737,0.02,10,0.5,0.8666666666666667,0.6341463414634146
NanoMGT,170,salmonella_enterica,SRR27755678,0.02,1,0.273972602739726,0.4444444444444444,0.3389830508474576
NanoMGT,170,salmonella_enterica,SRR27755678,0.02,2,0.37349397590361444,0.6888888888888889,0.484375
NanoMGT,170,salmonella_enterica,SRR27755678,0.02,3,0.4470588235294118,0.8444444444444444,0.5846153846153846
NanoMGT,170,ecoli,SRR25689478,0.02,1,0.046511627906976744,0.04878048780487805,0.04761904761904762
NanoMGT,170,salmonella_enterica,SRR27755678,0.02,4,0.4878048780487805,0.8888888888888888,0.6299212598425197
NanoMGT,170,salmonella_enterica,SRR27755678,0.02,5,0.49411764705882355,0.9333333333333333,0.6461538461538462
NanoMGT,170,salmonella_enterica,SRR27755678,0.02,6,0.4942528735632184,0.9555555555555556,0.6515151515151515
NanoMGT,170,salmonella_enterica,SRR27755678,0.02,7,0.4943820224719101,0.9777777777777777,0.6567164179104478
NanoMGT,170,salmonella_enterica,SRR27755678,0.02,8,0.4835164835164835,0.9777777777777777,0.6470588235294118
NanoMGT,170,salmonella_enterica,SRR27755678,0.02,9,0.4891304347826087,1.0,0.6569343065693432
NanoMGT,170,salmonella_enterica,SRR27755678,0.02,10,0.45,1.0,0.6206896551724138
NanoMGT,170,ecoli,SRR25689478,0.02,2,0.08108108108108109,0.07317073170731707,0.07692307692307691
NanoMGT,170,ecoli,SRR25689478,0.02,3,0.27450980392156865,0.34146341463414637,0.30434782608695654
NanoMGT,170,ecoli,SRR25689478,0.02,4,0.35,0.5121951219512195,0.4158415841584158
NanoMGT,170,ecoli,SRR25689478,0.02,5,0.3870967741935484,0.5853658536585366,0.4660194174757281
NanoMGT,170,ecoli,SRR25689478,0.02,6,0.43548387096774194,0.6585365853658537,0.5242718446601943
NanoMGT,170,ecoli,SRR25689478,0.02,7,0.44285714285714284,0.7560975609756098,0.5585585585585585
NanoMGT,170,ecoli,SRR25689478,0.02,8,0.5070422535211268,0.8780487804878049,0.6428571428571428
NanoMGT,170,ecoli,SRR25689478,0.02,9,0.5,0.9024390243902439,0.6434782608695653
NanoMGT,170,ecoli,SRR25689478,0.02,10,0.49382716049382713,0.975609756097561,0.6557377049180327
NanoMGT,120,staph_aureus,ERR8958843,0.02,1,0.05,0.1,0.06666666666666667
NanoMGT,120,staph_aureus,ERR8958843,0.02,2,0.11494252873563218,0.25,0.15748031496062992
NanoMGT,120,staph_aureus,ERR8958843,0.02,3,0.16129032258064516,0.375,0.2255639097744361
NanoMGT,120,staph_aureus,ERR8958843,0.02,4,0.17708333333333334,0.425,0.25
NanoMGT,120,staph_aureus,ERR8958843,0.02,5,0.2980769230769231,0.775,0.4305555555555556
NanoMGT,120,staph_aureus,ERR8958843,0.02,6,0.29411764705882354,0.75,0.42253521126760557
NanoMGT,120,staph_aureus,ERR8958843,0.02,7,0.32432432432432434,0.9,0.4768211920529801
NanoMGT,120,staph_aureus,ERR8958843,0.02,8,0.33035714285714285,0.925,0.4868421052631579
NanoMGT,120,staph_aureus,ERR8958843,0.02,9,0.3333333333333333,0.95,0.4935064935064935
NanoMGT,120,staph_aureus,ERR8958843,0.02,10,0.3486238532110092,0.95,0.5100671140939598
NanoMGT,170,staph_aureus,ERR8958843,0.02,1,0.03225806451612903,0.05,0.0392156862745098
NanoMGT,170,staph_aureus,ERR8958843,0.02,2,0.12307692307692308,0.2,0.1523809523809524
NanoMGT,170,staph_aureus,ERR8958843,0.02,3,0.24,0.45,0.3130434782608696
NanoMGT,170,staph_aureus,ERR8958843,0.02,4,0.24050632911392406,0.475,0.31932773109243695
NanoMGT,170,staph_aureus,ERR8958843,0.02,5,0.313953488372093,0.675,0.42857142857142855
NanoMGT,170,staph_aureus,ERR8958843,0.02,6,0.35555555555555557,0.8,0.4923076923076923
NanoMGT,170,staph_aureus,ERR8958843,0.02,7,0.375,0.825,0.515625
NanoMGT,170,staph_aureus,ERR8958843,0.02,8,0.38636363636363635,0.85,0.53125
NanoMGT,170,staph_aureus,ERR8958843,0.02,9,0.37777777777777777,0.85,0.523076923076923
NanoMGT,170,staph_aureus,ERR8958843,0.02,10,0.3977272727272727,0.875,0.546875
NanoMGT,220,staph_aureus,ERR8958843,0.02,1,0.07407407407407407,0.05,0.05970149253731344
NanoMGT,220,staph_aureus,ERR8958843,0.02,2,0.07407407407407407,0.05,0.05970149253731344
NanoMGT,220,staph_aureus,ERR8958843,0.02,3,0.2,0.15,0.17142857142857143
NanoMGT,220,staph_aureus,ERR8958843,0.02,4,0.3142857142857143,0.275,0.29333333333333333
NanoMGT,220,staph_aureus,ERR8958843,0.02,5,0.42857142857142855,0.45,0.4390243902439024
NanoMGT,220,staph_aureus,ERR8958843,0.02,6,0.4666666666666667,0.525,0.49411764705882355
NanoMGT,220,staph_aureus,ERR8958843,0.02,7,0.5094339622641509,0.675,0.5806451612903226
NanoMGT,220,staph_aureus,ERR8958843,0.02,8,0.5454545454545454,0.75,0.631578947368421
NanoMGT,220,staph_aureus,ERR8958843,0.02,9,0.5555555555555556,0.75,0.6382978723404256
NanoMGT,220,staph_aureus,ERR8958843,0.02,10,0.5535714285714286,0.775,0.6458333333333333
NanoMGT,120,staph_aureus,SRR28370694,0.02,1,0.26,0.325,0.2888888888888889
NanoMGT,120,staph_aureus,SRR28370694,0.02,2,0.38095238095238093,0.6,0.4660194174757281
NanoMGT,120,staph_aureus,SRR28370694,0.02,3,0.39344262295081966,0.6,0.4752475247524752
NanoMGT,120,staph_aureus,SRR28370694,0.02,4,0.45454545454545453,0.75,0.5660377358490566
NanoMGT,120,staph_aureus,SRR28370694,0.02,5,0.45714285714285713,0.8,0.5818181818181818
NanoMGT,120,staph_aureus,SRR28370694,0.02,6,0.4444444444444444,0.8,0.5714285714285714
NanoMGT,120,staph_aureus,SRR28370694,0.02,7,0.45714285714285713,0.8,0.5818181818181818
NanoMGT,120,staph_aureus,SRR28370694,0.02,8,0.4868421052631579,0.925,0.6379310344827587
NanoMGT,120,staph_aureus,SRR28370694,0.02,9,0.46835443037974683,0.925,0.6218487394957983
NanoMGT,120,staph_aureus,SRR28370694,0.02,10,0.48148148148148145,0.975,0.6446280991735537
NanoMGT,170,staph_aureus,SRR28370694,0.02,1,0.39622641509433965,0.525,0.45161290322580644
NanoMGT,170,staph_aureus,SRR28370694,0.02,2,0.39622641509433965,0.525,0.45161290322580644
NanoMGT,170,staph_aureus,SRR28370694,0.02,3,0.47368421052631576,0.675,0.5567010309278351
NanoMGT,170,staph_aureus,SRR28370694,0.02,4,0.5,0.775,0.607843137254902
NanoMGT,170,staph_aureus,SRR28370694,0.02,5,0.5161290322580645,0.8,0.6274509803921569
NanoMGT,170,staph_aureus,SRR28370694,0.02,6,0.5138888888888888,0.925,0.6607142857142857
NanoMGT,170,staph_aureus,SRR28370694,0.02,7,0.5068493150684932,0.925,0.6548672566371682
NanoMGT,170,staph_aureus,SRR28370694,0.02,8,0.49333333333333335,0.925,0.6434782608695652
NanoMGT,170,staph_aureus,SRR28370694,0.02,9,0.4805194805194805,0.925,0.6324786324786325
NanoMGT,170,staph_aureus,SRR28370694,0.02,10,0.4936708860759494,0.975,0.6554621848739496
NanoMGT,170,ecoli,SRR26036455,0.02,1,0.05128205128205128,0.04878048780487805,0.05
NanoMGT,170,ecoli,SRR26036455,0.02,2,0.14285714285714285,0.14634146341463414,0.14457831325301207
NanoMGT,170,ecoli,SRR26036455,0.02,3,0.24444444444444444,0.2682926829268293,0.2558139534883721
NanoMGT,170,ecoli,SRR26036455,0.02,4,0.39215686274509803,0.4878048780487805,0.43478260869565216
NanoMGT,170,ecoli,SRR26036455,0.02,5,0.47540983606557374,0.7073170731707317,0.5686274509803921
NanoMGT,170,ecoli,SRR26036455,0.02,6,0.5076923076923077,0.8048780487804879,0.6226415094339622
NanoMGT,170,ecoli,SRR26036455,0.02,7,0.5294117647058824,0.8780487804878049,0.6605504587155964
NanoMGT,170,ecoli,SRR26036455,0.02,8,0.5342465753424658,0.9512195121951219,0.6842105263157895
NanoMGT,170,ecoli,SRR26036455,0.02,9,0.5633802816901409,0.975609756097561,0.7142857142857142
NanoMGT,170,ecoli,SRR26036455,0.02,10,0.5128205128205128,0.975609756097561,0.6722689075630252
NanoMGT,220,ecoli,SRR26036455,0.03,1,0,0,0
NanoMGT,220,ecoli,SRR26036455,0.03,2,0,0,0
NanoMGT,220,ecoli,SRR26036455,0.03,3,0.21428571428571427,0.07317073170731707,0.1090909090909091
NanoMGT,220,ecoli,SRR26036455,0.03,4,0.5,0.34146341463414637,0.40579710144927533
NanoMGT,220,ecoli,SRR26036455,0.03,5,0.53125,0.4146341463414634,0.4657534246575343
NanoMGT,220,ecoli,SRR26036455,0.03,6,0.6388888888888888,0.5609756097560976,0.5974025974025975
NanoMGT,220,ecoli,SRR26036455,0.03,7,0.6410256410256411,0.6097560975609756,0.625
NanoMGT,220,ecoli,SRR26036455,0.03,8,0.6363636363636364,0.6829268292682927,0.6588235294117647
NanoMGT,220,ecoli,SRR26036455,0.03,9,0.68,0.8292682926829268,0.7472527472527474
NanoMGT,220,ecoli,SRR26036455,0.03,10,0.7115384615384616,0.9024390243902439,0.7956989247311829
NanoMGT,220,klebsiella_pneumoniae,ERR8958737,0.03,1,0.1,0.06666666666666667,0.08
NanoMGT,220,klebsiella_pneumoniae,ERR8958737,0.03,2,0.3076923076923077,0.26666666666666666,0.28571428571428575
NanoMGT,220,klebsiella_pneumoniae,ERR8958737,0.03,3,0.3076923076923077,0.26666666666666666,0.28571428571428575
NanoMGT,220,klebsiella_pneumoniae,ERR8958737,0.03,4,0.3333333333333333,0.3333333333333333,0.3333333333333333
NanoMGT,220,klebsiella_pneumoniae,ERR8958737,0.03,5,0.5,0.6666666666666666,0.5714285714285715
NanoMGT,220,klebsiella_pneumoniae,ERR8958737,0.03,6,0.45,0.6,0.5142857142857143
NanoMGT,220,klebsiella_pneumoniae,ERR8958737,0.03,7,0.5238095238095238,0.7333333333333333,0.611111111111111
NanoMGT,220,klebsiella_pneumoniae,ERR8958737,0.03,8,0.5454545454545454,0.8,0.6486486486486486
NanoMGT,220,klebsiella_pneumoniae,ERR8958737,0.03,9,0.5909090909090909,0.8666666666666667,0.7027027027027029
NanoMGT,220,klebsiella_pneumoniae,ERR8958737,0.03,10,0.6086956521739131,0.9333333333333333,0.7368421052631579
NanoMGT,220,salmonella_enterica,SRR27755678,0.03,1,0.42857142857142855,0.4666666666666667,0.44680851063829785
NanoMGT,220,salmonella_enterica,SRR27755678,0.03,2,0.5396825396825397,0.7555555555555555,0.6296296296296297
NanoMGT,220,salmonella_enterica,SRR27755678,0.03,3,0.5616438356164384,0.9111111111111111,0.6949152542372882
NanoMGT,220,salmonella_enterica,SRR27755678,0.03,4,0.5753424657534246,0.9333333333333333,0.7118644067796611
NanoMGT,220,salmonella_enterica,SRR27755678,0.03,5,0.5915492957746479,0.9333333333333333,0.7241379310344829
NanoMGT,220,salmonella_enterica,SRR27755678,0.03,6,0.581081081081081,0.9555555555555556,0.7226890756302521
NanoMGT,220,salmonella_enterica,SRR27755678,0.03,7,0.5733333333333334,0.9555555555555556,0.7166666666666667
NanoMGT,220,salmonella_enterica,SRR27755678,0.03,8,0.581081081081081,0.9555555555555556,0.7226890756302521
NanoMGT,220,salmonella_enterica,SRR27755678,0.03,9,0.5844155844155844,1.0,0.7377049180327869
NanoMGT,220,salmonella_enterica,SRR27755678,0.03,10,0.5921052631578947,1.0,0.743801652892562
NanoMGT,220,campylobacter_jejuni,SRR27638397,0.03,1,0.3404255319148936,0.08333333333333333,0.13389121338912136
NanoMGT,220,campylobacter_jejuni,SRR27638397,0.03,2,0.6172839506172839,0.2604166666666667,0.36630036630036633
NanoMGT,220,campylobacter_jejuni,SRR27638397,0.03,3,0.7304347826086957,0.4375,0.5472312703583062
NanoMGT,220,campylobacter_jejuni,SRR27638397,0.03,4,0.8148148148148148,0.6875,0.7457627118644067
NanoMGT,220,campylobacter_jejuni,SRR27638397,0.03,5,0.8342245989304813,0.8125,0.8232189973614776
NanoMGT,220,campylobacter_jejuni,SRR27638397,0.03,6,0.85,0.8854166666666666,0.8673469387755102
NanoMGT,220,campylobacter_jejuni,SRR27638397,0.03,7,0.8651162790697674,0.96875,0.914004914004914
NanoMGT,220,campylobacter_jejuni,SRR27638397,0.03,8,0.8669724770642202,0.984375,0.921951219512195
NanoMGT,220,campylobacter_jejuni,SRR27638397,0.03,9,0.8623853211009175,0.9791666666666666,0.9170731707317074
